"action_plan_id"	"co2_target_CoM2030"	"reduction_type_CoM2030"	"emission_inventory_id"	"bei_flag"	"inventory_year"	"population_in_the_inventory_year"	"emission_measure"	"aux"	"last_mei_year"	"last_mei_population"	"last_mei_emission_measure"	"population2030"	"country"	"country_code"	"natemis_base"	"natemis.05"	"year"	"natemis_last"	"emissions.2005_fx"	"emissions.trend"	"baseline_emissions_2005"	"emis_target"	"organisation_id"	"organisation_name"
"38551"	0.4	"absolute"	"58063"	"TRUE"	2019	6055	5456.52426	"38551 2019 "	NA	NA	NA	6055	"md"	"MDA"	11568715.0032883	8398486.31089927	2005	NA	0.725965356438646	NA	3961.24757932702	3273.914556	"28469"	"Mereni"
"38554"	0.4023	"absolute"	"57857"	"TRUE"	2016	35400	84144.13401	"38554 2016 "	NA	NA	NA	35400	"ua"	"UKR"	217672282.291424	305653820.58122	2005	NA	1.40419265771287	NA	118154.57516645	50292.948897777	"11899"	"Zhmerinka"
"38565"	0.4	"absolute"	"57879"	"TRUE"	2005	6187	26644.4063294	"38565 2005 "	2019	7027	21713.2637258	7027	"it"	"ITA"	506738030.205241	506738030.205241	2005	372172490.867094	1	1.73444752255195	26644.4063294	15986.64379764	"17049"	"Fossò"
"38574"	0.4	"per_capita"	"57907"	"TRUE"	2011	173993	971885.404306713	"38574 2011 "	NA	NA	NA	178220	"gr"	"GRC"	90222318.8630436	106864748.526955	2005	NA	1.18446022972624	NA	1151159.60925271	597297.880106242	"14087"	"Heraklion"
"38586"	0.4	"absolute"	"58241"	"TRUE"	2008	68354	369626.282676	"38586 2008 "	NA	NA	NA	68354	"pt"	"PRT"	73381274.2793161	80890360.6896332	2005	NA	1.10232973580882	NA	407450.042530232	221775.7696056	"28666"	"Loulé"
"38601"	0.4	"absolute"	"57949"	"TRUE"	2009	169303	1207189.58005	"38601 2009 "	NA	NA	NA	169303	"pt"	"PRT"	73098581.7870054	80890360.6896332	2005	NA	1.10659275066829	NA	1335867.23796563	724313.74803	"13395"	"Matosinhos"
"38636"	0.4	"absolute"	"58039"	"TRUE"	2005	11896	69201.27294	"38636 2005 "	2017	12000	57381.3837	12000	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	69201.27294	41520.763764	"15075"	"Caorle"
"38637"	0.4	"per_capita"	"58041"	"TRUE"	2005	10706	36729.893	"38637 2005 "	2017	10373	27584.62294	10800	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	36729.893	22231.431593499	"17283"	"Concordia Sagittaria"
"38638"	0.45	"absolute"	"58042"	"TRUE"	2005	12679	49549.29532	"38638 2005 "	2017	12276	34557.36274	12276	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	49549.29532	27252.112426	"16897"	"Eraclea"
"38640"	0.4	"absolute"	"78971"	"TRUE"	2005	23766	158143.845295	"38640 2005 "	NA	NA	NA	23766	"it"	"ITA"	506738030.205241	506738030.205241	2005	NA	1	NA	158143.845295	94886.307177	"18301"	"Jesolo"
"38641"	0.4	"absolute"	"58045"	"TRUE"	2005	10797	40121.387884	"38641 2005 "	2017	11461	30019.24005974	11461	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	40121.387884	24072.8327304	"14881"	"Musile Di Piave"
"38642"	0.4	"absolute"	"58047"	"TRUE"	2005	6224	31877.8105938	"38642 2005 "	2017	6966	25400.043775	6966	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	31877.8105938	19126.68635628	"15094"	"Noventa di Piave"
"38643"	0.45	"absolute"	"58049"	"TRUE"	2005	24992	116732.49286	"38643 2005 "	2017	24959	79973.13558	24959	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	116732.49286	64202.871073	"14925"	"Portogruaro"
"38644"	0.4	"absolute"	"58050"	"TRUE"	2005	4437	14347.3828134	"38644 2005 "	2017	4644	10861.43474	4644	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	14347.3828134	8608.42968804	"18380"	"Pramaggiore"
"38649"	0.4	"absolute"	"77478"	"TRUE"	2005	2145	8127.91068	"38649 2005 "	NA	NA	NA	2145	"it"	"ITA"	506738030.205241	506738030.205241	2005	NA	1	NA	8127.91068	4876.746408	"18327"	"Teglio Veneto"
"38651"	0.554	"per_capita"	"58054"	"TRUE"	2005	38884	213893.96358	"38651 2005 "	2018	46381	207074.581704	50000	"es"	"ESP"	377629623.667267	377629623.667267	2005	300835122.66581	1	1.79664068656562	213893.96358	122668.331134503	"11675"	"Figueres"
"38657"	0.4	"absolute"	"58061"	"TRUE"	2005	4505	17805.25873	"38657 2005 "	NA	NA	NA	4505	"it"	"ITA"	506738030.205241	506738030.205241	2005	NA	1	NA	17805.25873	10683.155238	"15143"	"Torre di Mosto"
"38680"	0.5569	"absolute"	"58100"	"TRUE"	2011	10440	21460.38355	"38680 2011 "	NA	NA	NA	10440	"hr"	"HRV"	24489606.6979646	26873027.7342366	2005	NA	1.09732377761992	NA	23548.9891462584	9509.095951005	"13937"	"Kastav"
"38702"	0.46	"absolute"	"58163"	"TRUE"	2008	31034	196918.659	"38702 2008 "	2017	32473	155486.879	32473	"it"	"ITA"	496269954.012513	506738030.205241	2005	385514006.689553	1.02109351192449	1.77682318579342	201072.365081771	106336.07586	"17092"	"San Lazzaro di Savena"
"38703"	0.553	"absolute"	"58164"	"TRUE"	2005	211936	2094867.656	"38703 2005 "	2017	209829	1311589.033	209829	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	2094867.656	936405.842232	"11835"	"Padova"
"38704"	0.45	"absolute"	"79621"	"TRUE"	2011	406	257.51556	"38704 2011 "	NA	NA	NA	406	"pt"	"PRT"	66414786.6154604	80890360.6896332	2005	NA	1.21795709678307	NA	313.642903834067	141.633558	"28835"	"Fundão"
"38707"	0.4	"absolute"	"58167"	"TRUE"	2005	11847	41491.955201	"38707 2005 "	2019	13235	33574.40320655	13235	"it"	"ITA"	506738030.205241	506738030.205241	2005	372172490.867094	1	1.73444752255195	41491.955201	24895.1731206	"15369"	"Camponogara"
"38712"	0.4	"absolute"	"78246"	"TRUE"	2019	3322	3038.239252	"38712 2019 "	NA	NA	NA	3322	"md"	"MDA"	11568715.0032883	8398486.31089927	2005	NA	0.725965356438646	NA	2205.65644152407	1822.9435512	"28816"	"Serpeni"
"38717"	0.4	"absolute"	"58178"	"TRUE"	2011	2227	4969.612094	"38717 2011 "	2017	2072	3767.77598	2072	"it"	"ITA"	442067122.078198	506738030.205241	2005	385514006.689553	1.14629205588287	1.87207120239392	5696.62686417164	2981.7672564	"16805"	"Palazzo Adriano"
"38718"	0.41	"absolute"	NA	NA	2011	3559	6827.9488	"38718 2011 "	NA	NA	NA	3559	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	7826.82346741498	4028.489792	"18338"	"Montemaggiore Belsito"
"38727"	0.55	"absolute"	"58187"	"TRUE"	2013	17465	85445.73932	"38727 2013 "	2019	17496	82010.00273	17496	"es"	"ESP"	284048085.225291	377629623.667267	2005	284259779.891855	1.32945667761764	2.00074527756945	113596.40871295	38450.582694	"16855"	"El Rosario"
"38770"	0.42	"absolute"	"58287"	"TRUE"	2011	3845	13000.6204	"38770 2011 "	NA	NA	NA	3845	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	14902.5078860688	7540.359832	"18781"	"Venetico"
"38777"	0.4	"absolute"	"58304"	"TRUE"	2011	47356	159004.65336	"38777 2011 "	NA	NA	NA	47356	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	182265.770994978	95402.792016	"16655"	"Misterbianco"
"38783"	0.43	"absolute"	"58311"	"TRUE"	2011	69241	188240.19766	"38783 2011 "	2017	67923	156863.49836	67923	"it"	"ITA"	442067122.078198	506738030.205241	2005	385514006.689553	1.14629205588287	1.87207120239392	215778.243175479	107296.9126662	"16570"	"Trapani"
"38803"	0.4	"absolute"	"58348"	"TRUE"	2007	12224	74881.81461	"38803 2007 "	2019	12914	50478.4533	12914	"it"	"ITA"	503156824.739291	506738030.205241	2005	372172490.867094	1.0071174736978	1.73967493347613	75414.7839559302	44929.088766	"18407"	"Casale sul Sile"
"38804"	0.4	"absolute"	"58349"	"TRUE"	2007	10921	58871.65545	"38804 2007 "	2019	11292	41556.48049	11292	"it"	"ITA"	503156824.739291	506738030.205241	2005	372172490.867094	1.0071174736978	1.73967493347613	59290.6729092113	35322.99327	"18403"	"Casier"
"38809"	0.4	"absolute"	"58354"	"TRUE"	2007	8582	51663.4787	"38809 2007 "	2019	9094	39178.059594	9094	"it"	"ITA"	503156824.739291	506738030.205241	2005	372172490.867094	1.0071174736978	1.73967493347613	52031.1921507841	30998.08722	"16753"	"Santa Lucia di Piave"
"38810"	0.4	"absolute"	"58355"	"TRUE"	2007	9840	47669.93354	"38810 2007 "	NA	NA	NA	9840	"it"	"ITA"	503156824.739291	506738030.205241	2005	NA	1.0071174736978	NA	48009.2230381468	28601.960124	"18405"	"Silea"
"38811"	0.4	"absolute"	"58356"	"TRUE"	2007	16151	64135.433	"38811 2007 "	2019	16616	46866.88044	16616	"it"	"ITA"	503156824.739291	506738030.205241	2005	372172490.867094	1.0071174736978	1.73967493347613	64591.9152574745	38481.2598	"18412"	"Vedelago"
"38820"	0.4	"absolute"	"84926"	"TRUE"	2010	1263	14263.90015	"38820 2010 "	NA	NA	NA	1263	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	17603.0658671375	8558.34009	"28895"	"Vilamarxant"
"38823"	0.42	"absolute"	"58386"	"TRUE"	2011	2548	4687.9834	"38823 2011 "	2017	2396	3765.351932	2396	"it"	"ITA"	442067122.078198	506738030.205241	2005	385514006.689553	1.14629205588287	1.87207120239392	5373.79812953077	2719.030372	"18747"	"Castroreale"
"38833"	0.4	"absolute"	"85353"	"TRUE"	2006	23581	104391.8638	"38833 2006 "	2017	25055	87896.7112	25055	"be"	"BEL"	116542964.970968	117369420.864825	2005	106285840.966735	1.00709142670313	1.91198847560822	105132.151050541	62635.11828	"28910"	"Oupeye"
"38848"	0.4	"absolute"	"58443"	"TRUE"	2011	4625	8289.50963	"38848 2011 "	NA	NA	NA	4625	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	9502.19903603355	4973.705778	"17573"	"Calascibetta"
"38851"	0.4	"absolute"	"58448"	"TRUE"	2011	2957	6181.407	"38851 2011 "	NA	NA	NA	2957	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	7085.69773827877	3708.8442	"17474"	"Chiusa Sclafani"
"38852"	0.4	"absolute"	"58449"	"TRUE"	2008	5236	13142.198	"38852 2008 "	2018	4998	14053.7265	4998	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	13419.413110227	7885.3188	"18444"	"Tolfa"
"38900"	0.41	"absolute"	"58614"	"TRUE"	2011	10495	41429.212148	"38900 2011 "	2017	11074	26526.71697	11074	"it"	"ITA"	442067122.078198	506738030.205241	2005	385514006.689553	1.14629205588287	1.87207120239392	47489.9767667385	24443.23516732	"16932"	"Trecastagni"
"38903"	0.4	"absolute"	"58617"	"TRUE"	2019	15683	59043.69742	"38903 2019 "	NA	NA	NA	15683	"hu"	"HUN"	56873825.6458282	63430579.2513105	2005	NA	1.11528596029944	NA	65850.6067766944	35426.218452	"18985"	"Szarvas"
"38914"	0.49	"absolute"	"79149"	"FALSE"	2018	118284	559322.45579	"38914 2018 "	2011	117134	645973.3053538	117134	"be"	"BEL"	106958136.960349	117369420.864825	2005	108342135.196131	1.09733980228485	2.0129396254938	613766.793050074	285254.4524529	"18748"	"Brugge"
"38915"	0.4	"absolute"	"58645"	"TRUE"	2011	8799	22509.811298	"38915 2011 "	NA	NA	NA	8799	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	25802.8178703199	13505.8867788	"17829"	"San Giuseppe Jato"
"38916"	0.4	"absolute"	"58646"	"TRUE"	2011	8382	17741.5854	"38916 2011 "	NA	NA	NA	8382	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	20337.0384027875	10644.95124	"16564"	"Caccamo"
"38940"	0.48	"absolute"	"58695"	"TRUE"	2010	21671	37827.64396	"38940 2010 "	2011	21671	37827.63697	21671	"hr"	"HRV"	25016194.2080233	26873027.7342366	2005	24489606.6979646	1.07422526027631	1.97895013503334	40635.4106785706	19670.3748592	"14598"	"Križevci"
"38942"	0.4	"absolute"	"58696"	"TRUE"	2011	7432	24862.78314	"38942 2011 "	2019	7218	19517.7851	7218	"it"	"ITA"	442067122.078198	506738030.205241	2005	372172490.867094	1.14629205588287	1.84189136056415	28500.0108005206	14917.669884	"18604"	"Torregrotta"
"38943"	0.4	"absolute"	"58697"	"TRUE"	2011	3377	7980.969633	"38943 2011 "	NA	NA	NA	3377	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	9148.52208855033	4788.5817798	"17802"	"Villafrati"
"38944"	0.4	"absolute"	"58698"	"TRUE"	2011	6459	12912.616696	"38944 2011 "	NA	NA	NA	6459	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	14801.6299392853	7747.5700176	"18118"	"Montelepre"
"38948"	0.4	"absolute"	"58701"	"TRUE"	2006	5163	32176.9074	"38948 2006 "	NA	NA	NA	5163	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	32405.0875803606	19306.14444	"18953"	"Hotton"
"38949"	0.41	"absolute"	"58702"	"TRUE"	2006	4749	30826.271434	"38949 2006 "	NA	NA	NA	4749	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	31044.8736784051	18187.50014606	"19170"	"Houffalize"
"38950"	0.4	"absolute"	"58703"	"TRUE"	2011	5911	13455.97658	"38950 2011 "	NA	NA	NA	5911	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	15424.4790578	8073.585948	"18272"	"Grotte"
"38951"	0.4	"absolute"	"58704"	"TRUE"	2011	6207	16659.16159	"38951 2011 "	NA	NA	NA	6207	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	19096.2645882861	9995.496954	"17358"	"Sambuca di Sicilia"
"38952"	0.79	"absolute"	"58705"	"TRUE"	2011	454	1944.961884	"38952 2011 "	NA	NA	NA	454	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	2229.49435662418	408.44199564	"17188"	"Sclafani Bagni"
"38953"	0.4	"absolute"	"58706"	"TRUE"	2011	3095	7416.63083	"38953 2011 "	NA	NA	NA	3095	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	8501.62500184498	4449.978498	"16468"	"Buseto Palizzolo"
"38955"	0.413	"absolute"	"58709"	"TRUE"	2008	4494	24584.74	"38955 2008 "	2018	4298	17727.9068578	4298	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	25103.3185063505	14431.24238	"14649"	"Loiano"
"38956"	0.533	"absolute"	"58710"	"TRUE"	2008	3922	22692.907	"38956 2008 "	2018	3698	15759.4645782	3698	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	23171.5801044058	10597.587569	"16125"	"Monghidoro"
"38957"	0.41	"absolute"	"58711"	"TRUE"	2008	5834	30036.278	"38957 2008 "	2018	6161	24531.2359688	6161	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	30669.8485881603	17721.40402	"16140"	"Monterenzio"
"38958"	0.413	"absolute"	"58712"	"TRUE"	2008	12410	100773.392	"38958 2008 "	2018	13817	87249.699	13817	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	102899.056745823	59153.981104	"17133"	"Ozzano dell'Emilia"
"38959"	0.427	"absolute"	"58713"	"TRUE"	2008	17096	111516.887	"38959 2008 "	2018	17608	89608.5474146	17608	"it"	"ITA"	496269954.012513	506738030.205241	2005	379341996.602236	1.02109351192449	1.76438638594806	113869.169785716	63899.176251	"16139"	"Pianoro"
"38964"	0.4	"absolute"	"74820"	"TRUE"	2021	2335	2258.1328	"38964 2021 "	NA	NA	NA	2335	"md"	"MDA"	12046952.0400915	8398486.31089927	2005	NA	0.697146156384588	NA	1574.24860212597	1354.87968	"28898"	"Andrusul de Jos"
"38967"	0.45	"per_capita"	"58721"	"TRUE"	2005	3791	14396.32461	"38967 2005 "	2017	3932	9673.49818	3791	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	14396.32461	7917.9785355	"17038"	"Annone Veneto"
"38968"	0.4	"absolute"	"58974"	"TRUE"	2019	2905	8171.93966	"38968 2019 "	NA	NA	NA	2905	"hu"	"HUN"	56873825.6458282	63430579.2513105	2005	NA	1.11528596029944	NA	9114.04957121219	4903.163796	"28956"	"Bölcske"
"38971"	0.4	"absolute"	"59884"	"TRUE"	2019	26458	2459.054	"38971 2019 "	NA	NA	NA	26458	"gr"	"GRC"	65225841.7986672	106864748.526955	2005	NA	1.63838051882588	NA	4028.86616834084	1475.4324	"28963"	"Kaisariani"
"38974"	0.4	"absolute"	"58727"	"TRUE"	2005	4238	17759.98522	"38974 2005 "	2017	4163	13964.16362	4163	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	17759.98522	10655.991132	"15052"	"Fossalta di Piave"
"39036"	0.4	"absolute"	"58910"	"TRUE"	2005	24701	88866.37313	"39036 2005 "	2019	27575	71759.438487	27575	"it"	"ITA"	506738030.205241	506738030.205241	2005	372172490.867094	1	1.73444752255195	88866.37313	53319.823878	"14873"	"Spinea"
"39040"	0.4	"absolute"	"58917"	"TRUE"	2011	3932	9715.64306	"39040 2011 "	2017	4158	8482.57862	4158	"it"	"ITA"	442067122.078198	506738030.205241	2005	385514006.689553	1.14629205588287	1.87207120239392	11136.9644574715	5829.385836	"18241"	"Bolognetta"
"39041"	0.4	"absolute"	"58919"	"TRUE"	2011	2008	4972.5157	"39041 2011 "	NA	NA	NA	2008	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	5699.95524466285	2983.50942	"16944"	"Baucina"
"39042"	0.4	"absolute"	"58921"	"TRUE"	2011	4566	13726.30666	"39042 2011 "	NA	NA	NA	4566	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	15734.3562809701	8235.783996	"18758"	"CAPRI LEONE"
"39043"	0.4	"absolute"	"58922"	"TRUE"	2011	3877	8893.151888	"39043 2011 "	NA	NA	NA	3877	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	10194.1493609742	5335.8911328	"16986"	"Ciminna"
"39044"	0.4	"absolute"	"58923"	"TRUE"	2011	1917	3712.804754	"39044 2011 "	NA	NA	NA	1917	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	4255.95859455436	2227.6828524	"17620"	"Contessa Entellina"
"39045"	0.4	"absolute"	"58924"	"TRUE"	2011	3974	8965.393332	"39045 2011 "	NA	NA	NA	3974	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	10276.9591543369	5379.2359992	"17790"	"Caltabellotta"
"39053"	0.4	"absolute"	"58942"	"TRUE"	2011	40493	154066.445	"39053 2011 "	2018	44015	147101.956	44015	"be"	"BEL"	108342135.196131	117369420.864825	2005	106958136.960349	1.08332202104336	1.98722566955805	166903.572572366	92439.867	"18637"	"Vilvoorde"
"39060"	0.44	"absolute"	"58952"	"TRUE"	2001	214120	919270.499	"39060 2001 "	NA	NA	NA	214120	"it"	"ITA"	450818022.689549	506738030.205241	2005	NA	1.12404119778104	NA	1033297.91278074	514791.47944	"15814"	"Trieste"
"39091"	0.55	"absolute"	"74274"	"TRUE"	2010	131974	927813.266	"39091 2010 "	2019	133749	742862.1080986	133749	"it"	"ITA"	457870049.406016	506738030.205241	2005	372172490.867094	1.10672893075802	1.81283432133179	1026837.78382329	417515.9697	"18123"	"Nuovo Circondario Imolese"
"39096"	0.4	"per_capita"	"59077"	"TRUE"	2008	41389	438800.902134	"39096 2008 "	NA	NA	NA	36382	"it"	"ITA"	496269954.012513	506738030.205241	2005	NA	1.02109351192449	NA	448056.75419564	231430.395826512	"17154"	"Unione Valli e Delizie"
"39112"	0.4799	"absolute"	NA	NA	2011	1997	6377.95352	"39112 2011 "	NA	NA	NA	1997	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	7310.99745276619	3317.173625752	"16844"	"Marianopoli"
"39117"	0.4	"absolute"	"59160"	"TRUE"	2008	17498	121354.0890825	"39117 2008 "	2017	18440	90965.8044345	18440	"it"	"ITA"	496269954.012513	506738030.205241	2005	385514006.689553	1.02109351192449	1.77682318579342	123913.873007647	72812.4534495	"17401"	"Budrio"
"39118"	0.5	"absolute"	"59164"	"TRUE"	2005	84293	910122.441	"39118 2005 "	2016	88865	635254.973525	88865	"it"	"ITA"	506738030.205241	506738030.205241	2005	387504042.816742	1	1.76470290311503	910122.441	455061.2205	"17414"	"Unione della Romagna Faentina"
"39119"	0.5	"per_capita"	"59166"	"TRUE"	1998	15867	297331.1313	"39119 1998 "	2018	17064	215570.747025	17328	"it"	"ITA"	437551286.777784	506738030.205241	2005	379341996.602236	1.15812259160969	1.86696578907535	344345.900347396	162354.378369143	"13126"	"Fiorano Modenese"
"39120"	0.5	"absolute"	"59167"	"TRUE"	1999	29275	153945.98895	"39120 1999 "	2018	34559	118726.45284	34559	"it"	"ITA"	444634283.121224	506738030.205241	2005	379341996.602236	1.13967377110029	1.85315507823497	175448.205772411	76972.994475	"12547"	"Formigine"
"39121"	0.4	"absolute"	"59168"	"TRUE"	2010	12355	76319.14521	"39121 2010 "	2018	13400	69676.2675	13400	"it"	"ITA"	457870049.406016	506738030.205241	2005	379341996.602236	1.10672893075802	1.82849270681572	84464.6059746294	45791.487126	"17420"	"Misano Adriatico"
"39122"	0.56	"absolute"	"59169"	"TRUE"	1999	40573	323751.082710418	"39122 1999 "	2019	40813	210361.067703058	40813	"it"	"ITA"	444634283.121224	506738030.205241	2005	372172490.867094	1.13967377110029	1.83703057770205	368970.617330385	142450.476392584	"13642"	"Sassuolo"
"39123"	0.55	"per_capita"	"59170"	"TRUE"	2010	143321	797324.10351324	"39123 2010 "	2019	149335	707331.789358924	163511	"it"	"ITA"	457870049.406016	506738030.205241	2005	372172490.867094	1.10672893075802	1.81283432133179	882421.652548805	409340.345589962	"11838"	"Rimini"
"39124"	0.52	"absolute"	"59171"	"TRUE"	2007	2005	16233.285	"39124 2007 "	2018	1822	10118.271	1822	"it"	"ITA"	503156824.739291	506738030.205241	2005	379341996.602236	1.0071174736978	1.75392398145209	16348.8249790164	7791.9768	"17145"	"Vetto"
"39125"	0.48	"absolute"	"59172"	"TRUE"	2007	4505	36690.783	"39125 2007 "	2018	4367	24388.439	4367	"it"	"ITA"	503156824.739291	506738030.205241	2005	379341996.602236	1.0071174736978	1.75392398145209	36951.9286829542	19079.20716	"17137"	"Toano"
"39126"	0.42	"absolute"	"59173"	"TRUE"	2007	10698	60894.146	"39126 2007 "	2018	10506	44926.626	10506	"it"	"ITA"	503156824.739291	506738030.205241	2005	379341996.602236	1.0071174736978	1.75392398145209	61327.558482505	35318.60468	"13500"	"Castelnovo ne' Monti"
"39127"	0.453	"absolute"	"59174"	"TRUE"	2007	4457	24064.953	"39127 2007 "	2018	4441	16993.622	4441	"it"	"ITA"	503156824.739291	506738030.205241	2005	379341996.602236	1.0071174736978	1.75392398145209	24236.2346700163	13163.529291	"17655"	"Casina"
"39128"	0.41	"absolute"	"59175"	"TRUE"	2007	4216	31417.55	"39128 2007 "	2018	4007	24347.529	4007	"it"	"ITA"	503156824.739291	506738030.205241	2005	379341996.602236	1.0071174736978	1.75392398145209	31641.1635857743	18536.3545	"17663"	"Carpineti"
"39129"	0.42	"absolute"	"59176"	"TRUE"	2009	11020	39166.1726942756	"39129 2009 "	2018	10875	35889.6434656381	10875	"it"	"ITA"	448626295.852955	506738030.205241	2005	379341996.602236	1.12953260851953	1.84556344580963	44239.4692090914	22716.3801626798	"14690"	"Monte San Pietro"
"39130"	0.419	"absolute"	"59177"	"TRUE"	2009	18097	143353.9952	"39130 2009 "	2018	19015	128842.5949732	19015	"it"	"ITA"	448626295.852955	506738030.205241	2005	379341996.602236	1.12953260851953	1.84556344580963	161923.012139952	83288.6712112	"14213"	"Zola Predosa"
